pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5380546,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Los Angeles Times,172,10/21/2000,852,Democrat,60,Republican,35,NA,25,11/7/2000,55.84,36.59,19.25,5.75,5.75,1,NA,NA
5380547,2000_Sen-G_MT,2000,MT,Sen-G,Sen-G,Montana State University Billings,216,10/21/2000,403,Democrat,43,Republican,41,NA,2,11/7/2000,47.24,50.55,-3.31,5.31,5.31,0,NA,NA
5380548,2000_Sen-G_ND,2000,ND,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2000,1258,Democrat,57,Republican,34,NA,23,11/7/2000,61.37,38.63,22.74,0.26,0.26,1,NA,NA
5380549,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Quinnipiac University,267,10/21/2000,770,Democrat,46,Republican,31,NA,15,11/7/2000,50.11,47.1,3.01,11.99,11.99,1,NA,NA
5380550,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2000,839,Democrat,30,Republican,59,NA,-29,11/7/2000,32.21,65.1,-32.89,3.89,3.89,1,NA,NA
5380551,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Virginia Commonwealth University,370,10/21/2000,596,Democrat,39,Republican,54,NA,-15,11/7/2000,47.68,52.26,-4.58,10.42,-10.42,1,NA,NA
5380579,2000_Sen-G_GA,2000,GA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,1029,Democrat,53,Republican,36,NA,17,11/7/2000,58.2,37.91,20.29,3.29,-3.29,1,NA,NA
5380580,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Pan Atlantic Research,249,10/22/2000,400,Democrat,19,Republican,73,NA,-54,11/7/2000,31.06,68.94,-37.88,16.12,-16.12,1,previously listed as Pan Atlantic SMS Group,NA
5380581,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,1548,Democrat,27,Republican,66,NA,-39,11/7/2000,31.06,68.94,-37.88,1.12,-1.12,1,NA,NA
5380582,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,781,Democrat,48,Republican,45,NA,3,11/7/2000,55.27,43.01,12.26,9.26,-9.26,1,NA,NA
5380583,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,10/22/2000,666,Democrat,34,Republican,59,NA,-25,11/7/2000,35.87,59.9,-24.03,0.97,-0.97,1,NA,NA
5380584,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Public Opinion Strategies,260,10/22/2000,500,Democrat,31,Republican,53,NA,-22,11/7/2000,45.51,52.42,-6.91,15.09,-15.09,1,NA,R
5380585,2000_Sen-G_RI,2000,RI,Sen-G,Sen-G,Brown University,35,10/22/2000,370,Democrat,28,Republican,52,2,-24,11/7/2000,41.15,56.88,-15.73,8.27,-8.27,1,NA,NA
5380604,2000_Sen-G_DE,2000,DE,Sen-G,Sen-G,SurveyUSA,325,10/23/2000,500,Democrat,49,Republican,48,NA,1,11/7/2000,55.53,43.7,11.83,10.83,-10.83,1,NA,NA
5380605,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Florida Poll,99,10/23/2000,514,Democrat,45,Republican,36,7,9,11/7/2000,51.04,46.19,4.850000000000001,4.15,4.15,1,conducted in conjunction with New York Regional Newspaper Group; formerly listed as CBS News/New York Times,NA
5380606,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2000,1072,Democrat,46,Republican,49,NA,-3,11/7/2000,50.47,48.39,2.08,5.08,-5.08,0,NA,NA
5380607,2000_Sen-G_NV,2000,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2000,817,Democrat,37,Republican,54,NA,-17,11/7/2000,39.69,55.09,-15.4,1.6,-1.6,1,NA,NA
5380608,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Blum & Weprin Associates,32,10/23/2000,851,Democrat,50,Republican,43,NA,7,11/7/2000,55.27,43.01,12.26,5.26,-5.26,1,NA,NA
5380609,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2000,929,Democrat,30,Republican,56,NA,-26,11/7/2000,35.87,59.9,-24.03,1.97,-1.97,1,NA,NA
5380634,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Research 2000,281,10/24/2000,820,Democrat,53,Republican,38,NA,15,11/7/2000,55.84,36.59,19.25,4.25,-4.25,1,NA,NA
5380635,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Market Decisions,184,10/24/2000,824,Democrat,15,Republican,60,NA,-45,11/7/2000,31.06,68.94,-37.88,7.12,-7.12,1,NA,NA
5380636,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,EPIC-MRA,84,10/24/2000,500,Democrat,41,Republican,41,NA,0,11/7/2000,49.47,47.86,1.61,1.61,-1.61,0.5,NA,NA
5380637,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,10/24/2000,800,Democrat,36,Republican,39,NA,-3,11/7/2000,49.47,47.86,1.61,4.61,-4.61,0,NA,NA
5380638,2000_Sen-G_MT,2000,MT,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/24/2000,628,Democrat,44,Republican,45,NA,-1,11/7/2000,47.24,50.55,-3.31,2.31,2.31,1,NA,NA
5380639,2000_Sen-G_UT,2000,UT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2000,918,Democrat,27,Republican,64,NA,-37,11/7/2000,31.51,65.58,-34.07,2.93,-2.93,1,NA,NA
5380640,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,ABC News/Washington Post,3,10/24/2000,1009,Democrat,46,Republican,48,NA,-2,11/7/2000,47.68,52.26,-4.58,2.58,2.58,1,NA,NA
5380641,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2000,1100,Democrat,42,Republican,50,NA,-8,11/7/2000,47.68,52.26,-4.58,3.42,-3.42,1,NA,NA
5380642,2000_Sen-G_VT,2000,VT,Sen-G,Sen-G,Research 2000,281,10/24/2000,400,Democrat,33,Republican,61,6,-28,11/7/2000,25.43,65.56,-40.13,12.13,12.13,1,NA,NA
5380666,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/25/2000,864,Democrat,47,Republican,43,NA,4,11/7/2000,51.04,46.19,4.850000000000001,0.85,-0.85,1,NA,NA
5380667,2000_Sen-G_MA,2000,MA,Sen-G,Sen-G,KRC/Communications Research,160,10/25/2000,400,Democrat,68,Republican,16,NA,52,11/7/2000,72.93,12.9,60.03,8.03,-8.03,1,NA,NA
5380668,2000_Sen-G_MA,2000,MA,Sen-G,Sen-G,RKM Research and Communications Inc.,272,10/25/2000,400,Democrat,60,Republican,11,NA,49,11/7/2000,72.93,12.9,60.03,11.03,-11.03,1,NA,NA
5380669,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Marketing Resource Group (MRG),193,10/25/2000,500,Democrat,41,Republican,49,NA,-8,11/7/2000,49.47,47.86,1.61,9.61,-9.61,0,NA,NA
5380670,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/25/2000,625,Democrat,46,Republican,46,NA,0,11/7/2000,50.47,48.39,2.08,2.08,-2.08,0.5,NA,NA
5380671,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2000,603,Democrat,47,Republican,45,NA,2,11/7/2000,50.47,48.39,2.08,0.08,-0.08,1,"previously listed as Zogby Analytics, telephone",NA
5380672,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Rutgers University,295,10/25/2000,432,Democrat,49,Republican,39,NA,10,11/7/2000,50.11,47.1,3.01,6.99,6.99,1,NA,NA
5380673,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,SurveyUSA,325,10/25/2000,500,Democrat,50,Republican,42,NA,8,11/7/2000,50.11,47.1,3.01,4.99,4.99,1,NA,NA
5380674,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/25/2000,625,Democrat,44,Republican,47,NA,-3,11/7/2000,47.68,52.26,-4.58,1.58,1.58,1,NA,NA
5380692,2000_Sen-G_MD,2000,MD,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/26/2000,625,Democrat,59,Republican,30,NA,29,11/7/2000,63.18,36.73,26.45,2.55,2.55,1,NA,NA
5380693,2000_Sen-G_MD,2000,MD,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2000,696,Democrat,57,Republican,37,NA,20,11/7/2000,63.18,36.73,26.45,6.45,-6.45,1,NA,NA
5380694,2000_Sen-G_NE,2000,NE,Sen-G,Sen-G,RKM Research and Communications Inc.,272,10/26/2000,1007,Democrat,49,Republican,37,NA,12,11/7/2000,51,48.82,2.18,9.82,9.82,1,NA,NA
5380695,2000_Sen-G_VT,2000,VT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2000,1000,Democrat,24,Republican,66,NA,-42,11/7/2000,25.43,65.56,-40.13,1.87,-1.87,1,NA,NA
5380722,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,600,Democrat,45,Republican,36,6,9,11/7/2000,51.04,46.19,4.850000000000001,4.15,4.15,1,"previously listed as Zogby Analytics, telephone",NA
5380723,2000_Sen-G_IN,2000,IN,Sen-G,Sen-G,Market Shares Corp.,187,10/27/2000,600,Democrat,10,Republican,69,NA,-59,11/7/2000,31.85,66.56,-34.71,24.29,-24.29,1,NA,NA
5380724,2000_Sen-G_MA,2000,MA,Sen-G,Sen-G,University of Massachusetts Amherst,354,10/27/2000,401,Democrat,64,Republican,13,NA,51,11/7/2000,72.93,12.9,60.03,9.03,-9.03,1,NA,NA
5380725,2000_Sen-G_MD,2000,MD,Sen-G,Sen-G,Gonzales Research & Marketing Strategies Inc.,121,10/27/2000,627,Democrat,63,Republican,30,NA,33,11/7/2000,63.18,36.73,26.45,6.55,6.55,1,NA,NA
5380726,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,600,Democrat,43,Republican,42,NA,1,11/7/2000,49.47,47.86,1.61,0.61,-0.61,1,"previously listed as Zogby Analytics, telephone",NA
5380727,2000_Sen-G_MN,2000,MN,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/27/2000,625,Democrat,47,Republican,42,5,5,11/7/2000,48.83,43.29,5.54,0.54,-0.54,1,NA,NA
5380728,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,600,Democrat,47,Republican,45,4,2,11/7/2000,50.47,48.39,2.08,0.08,-0.08,1,"previously listed as Zogby Analytics, telephone",NA
5380729,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Monmouth University,215,10/27/2000,843,Democrat,39,Republican,35,NA,4,11/7/2000,50.11,47.1,3.01,0.99,0.99,1,NA,NA
5380730,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Quinnipiac University,267,10/27/2000,770,Democrat,47,Republican,39,NA,8,11/7/2000,50.11,47.1,3.01,4.99,4.99,1,NA,NA
5380731,2000_Sen-G_NV,2000,NV,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/27/2000,625,Democrat,37,Republican,54,NA,-17,11/7/2000,39.69,55.09,-15.4,1.6,-1.6,1,NA,NA
5380732,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,CBS News/New York Times,36,10/27/2000,871,Democrat,52,Republican,44,NA,8,11/7/2000,55.27,43.01,12.26,4.26,-4.26,1,NA,NA
5380733,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Quinnipiac University,267,10/27/2000,979,Democrat,47,Republican,44,NA,3,11/7/2000,55.27,43.01,12.26,9.26,-9.26,1,NA,NA
5380734,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,700,Democrat,45,Republican,47,1,-2,11/7/2000,55.27,43.01,12.26,14.26,-14.26,0,"previously listed as Zogby Analytics, telephone",NA
5380735,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,600,Democrat,33,Republican,54,NA,-21,11/7/2000,35.87,59.9,-24.03,3.03,3.03,1,"previously listed as Zogby Analytics, telephone",NA
5380736,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,600,Democrat,34,Republican,53,2,-19,11/7/2000,45.51,52.42,-6.91,12.09,-12.09,1,"previously listed as Zogby Analytics, telephone",NA
5380737,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,500,Democrat,26,Republican,62,3,-36,11/7/2000,32.21,65.1,-32.89,3.11,-3.11,1,"previously listed as Zogby Analytics, telephone",NA
5380738,2000_Sen-G_WA,2000,WA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,500,Democrat,43,Republican,48,NA,-5,11/7/2000,48.73,48.64,0.09,5.09,-5.09,0,"previously listed as Zogby Analytics, telephone",NA
5380739,2000_Sen-G_WI,2000,WI,Sen-G,Sen-G,Market Shares Corp.,187,10/27/2000,500,Democrat,60,Republican,27,NA,33,11/7/2000,61.54,37.04,24.5,8.5,8.5,1,NA,NA
5380740,2000_Sen-G_WI,2000,WI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/27/2000,500,Democrat,64,Republican,31,NA,33,11/7/2000,61.54,37.04,24.5,8.5,8.5,1,"previously listed as Zogby Analytics, telephone",NA
5380753,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Millersville University,210,10/28/2000,550,Democrat,27,Republican,48,NA,-21,11/7/2000,45.51,52.42,-6.91,14.09,-14.09,1,NA,NA
5380754,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2000,722,Democrat,31,Republican,57,NA,-26,11/7/2000,32.21,65.1,-32.89,6.890000000000001,6.890000000000001,1,NA,NA
5380778,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Field Research Corp. (Field Poll),94,10/29/2000,924,Democrat,52,Republican,32,NA,20,11/7/2000,55.84,36.59,19.25,0.75,0.75,1,NA,NA
5380779,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2000,1536,Democrat,48,Republican,38,NA,10,11/7/2000,55.84,36.59,19.25,9.25,-9.25,1,NA,NA
5380780,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Florida Poll,99,10/29/2000,824,Democrat,46,Republican,39,6,7,11/7/2000,51.04,46.19,4.850000000000001,2.15,2.15,1,conducted in conjunction with New York Regional Newspaper Group; formerly listed as CBS News/New York Times,NA
5380781,2000_Sen-G_GA,2000,GA,Sen-G,Sen-G,Marketing Workshop,194,10/29/2000,512,Democrat,55,Republican,32,NA,23,11/7/2000,58.2,37.91,20.29,2.71,2.71,1,aka Atlanta Journal-Constitution,NA
5380782,2000_Sen-G_IN,2000,IN,Sen-G,Sen-G,Research 2000,281,10/29/2000,600,Democrat,20,Republican,68,NA,-48,11/7/2000,31.85,66.56,-34.71,13.29,-13.29,1,NA,NA
5380783,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2000,956,Democrat,44,Republican,45,NA,-1,11/7/2000,49.47,47.86,1.61,2.61,-2.61,0,NA,NA
5380784,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2000,1243,Democrat,48,Republican,46,NA,2,11/7/2000,50.47,48.39,2.08,0.08,-0.08,1,NA,NA
5380785,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/29/2000,967,Democrat,36,Republican,54,NA,-18,11/7/2000,45.51,52.42,-6.91,11.09,-11.09,1,NA,NA
5380786,2000_Sen-G_RI,2000,RI,Sen-G,Sen-G,SurveyUSA,325,10/29/2000,500,Democrat,33,Republican,59,3,-26,11/7/2000,41.15,56.88,-15.73,10.27,-10.27,1,NA,NA
5380813,2000_Sen-G_DE,2000,DE,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2000,776,Democrat,48,Republican,45,NA,3,11/7/2000,55.53,43.7,11.83,8.83,-8.83,1,NA,NA
5380814,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,600,Democrat,43,Republican,36,6,7,11/7/2000,51.04,46.19,4.850000000000001,2.15,2.15,1,"previously listed as Zogby Analytics, telephone",NA
5380815,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,600,Democrat,46,Republican,42,NA,4,11/7/2000,49.47,47.86,1.61,2.39,2.39,1,"previously listed as Zogby Analytics, telephone",NA
5380816,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,600,Democrat,48,Republican,44,4,4,11/7/2000,50.47,48.39,2.08,1.92,1.92,1,"previously listed as Zogby Analytics, telephone",NA
5380817,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2000,594,Democrat,46,Republican,42,NA,4,11/7/2000,50.11,47.1,3.01,0.99,0.99,1,NA,NA
5380818,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Marist College,183,10/30/2000,600,Democrat,50,Republican,46,NA,4,11/7/2000,55.27,43.01,12.26,8.26,-8.26,1,no sample size listed; assumed at 600; possible duplicate,NA
5380819,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Princeton Survey Research Associates International,258,10/30/2000,844,Democrat,48,Republican,47,NA,1,11/7/2000,55.27,43.01,12.26,11.26,-11.26,1,NA,NA
5380820,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,700,Democrat,43,Republican,48,1,-5,11/7/2000,55.27,43.01,12.26,17.26,-17.26,0,"previously listed as Zogby Analytics, telephone",NA
5380821,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,600,Democrat,30,Republican,57,NA,-27,11/7/2000,35.87,59.9,-24.03,2.97,-2.97,1,"previously listed as Zogby Analytics, telephone",NA
5380822,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,600,Democrat,36,Republican,51,1,-15,11/7/2000,45.51,52.42,-6.91,8.09,-8.09,1,"previously listed as Zogby Analytics, telephone",NA
5380823,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,500,Democrat,30,Republican,58,2,-28,11/7/2000,32.21,65.1,-32.89,4.89,4.89,1,"previously listed as Zogby Analytics, telephone",NA
5380824,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2000,897,Democrat,44,Republican,50,NA,-6,11/7/2000,47.68,52.26,-4.58,1.42,-1.42,1,NA,NA
5380825,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Richmond Times-Dispatch,288,10/30/2000,735,Democrat,43,Republican,45,NA,-2,11/7/2000,47.68,52.26,-4.58,2.58,2.58,1,NA,NA
5380826,2000_Sen-G_WA,2000,WA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,500,Democrat,45,Republican,48,NA,-3,11/7/2000,48.73,48.64,0.09,3.09,-3.09,0,"previously listed as Zogby Analytics, telephone",NA
5380827,2000_Sen-G_WI,2000,WI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/30/2000,500,Democrat,63,Republican,31,NA,32,11/7/2000,61.54,37.04,24.5,7.5,7.5,1,"previously listed as Zogby Analytics, telephone",NA
5380857,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Research 2000,281,10/31/2000,820,Democrat,54,Republican,39,NA,15,11/7/2000,55.84,36.59,19.25,4.25,-4.25,1,NA,NA
5380858,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,SurveyUSA,325,10/31/2000,530,Democrat,53,Republican,41,NA,12,11/7/2000,55.84,36.59,19.25,7.25,-7.25,1,NA,NA
5380859,2000_Sen-G_DE,2000,DE,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/31/2000,625,Democrat,44,Republican,44,NA,0,11/7/2000,55.53,43.7,11.83,11.83,-11.83,0.5,NA,NA
5380860,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/31/2000,812,Democrat,45,Republican,40,5,5,11/7/2000,51.04,46.19,4.850000000000001,0.15,0.15,1,NA,NA
5380861,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,10/31/2000,800,Democrat,38,Republican,40,NA,-2,11/7/2000,49.47,47.86,1.61,3.61,-3.61,0,NA,NA
5380862,2000_Sen-G_NV,2000,NV,Sen-G,Sen-G,SurveyUSA,325,10/31/2000,500,Democrat,39,Republican,55,NA,-16,11/7/2000,39.69,55.09,-15.4,0.6,-0.6,1,NA,NA
5380863,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,SurveyUSA,325,10/31/2000,500,Democrat,51,Republican,45,NA,6,11/7/2000,55.27,43.01,12.26,6.26,-6.26,1,NA,NA
5380864,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Columbus Dispatch,57,10/31/2000,2050,Democrat,34,Republican,51,NA,-17,11/7/2000,35.87,59.9,-24.03,7.03,7.03,1,NA,NA
5380865,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/31/2000,625,Democrat,44,Republican,49,NA,-5,11/7/2000,47.68,52.26,-4.58,0.42,-0.42,1,NA,NA
5380866,2000_Sen-G_WA,2000,WA,Sen-G,Sen-G,SurveyUSA,325,10/31/2000,500,Democrat,46,Republican,48,NA,-2,11/7/2000,48.73,48.64,0.09,2.09,-2.09,0,NA,NA
5380900,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,11/1/2000,577,Democrat,42,Republican,45,NA,-3,11/7/2000,51.04,46.19,4.850000000000001,7.850000000000001,-7.850000000000001,0,NA,NA
5380901,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,11/1/2000,800,Democrat,38,Republican,41,NA,-3,11/7/2000,49.47,47.86,1.61,4.61,-4.61,0,NA,NA
5380902,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Research 2000,281,11/1/2000,602,Democrat,44,Republican,39,NA,5,11/7/2000,49.47,47.86,1.61,3.39,3.39,1,NA,NA
5380903,2000_Sen-G_MN,2000,MN,Sen-G,Sen-G,Star Tribune,315,11/1/2000,700,Democrat,46,Republican,37,5,9,11/7/2000,48.83,43.29,5.54,3.46,3.46,1,NA,NA
5380904,2000_Sen-G_MN,2000,MN,Sen-G,Sen-G,Tarrance Group,333,11/1/2000,450,Democrat,44,Republican,43,6,1,11/7/2000,48.83,43.29,5.54,4.54,-4.54,1,NA,R
5380905,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Research 2000,281,11/1/2000,600,Democrat,47,Republican,42,4,5,11/7/2000,50.47,48.39,2.08,2.92,2.92,1,NA,NA
5380906,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Tarrance Group,333,11/1/2000,500,Democrat,40,Republican,44,NA,-4,11/7/2000,50.11,47.1,3.01,7.01,-7.01,0,NA,R
5380907,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Blum & Weprin Associates,32,11/1/2000,851,Democrat,47,Republican,40,NA,7,11/7/2000,55.27,43.01,12.26,5.26,-5.26,1,NA,NA
5380908,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,SurveyUSA,325,11/1/2000,500,Democrat,37,Republican,56,NA,-19,11/7/2000,35.87,59.9,-24.03,5.03,5.03,1,NA,NA
5380909,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Decision Forecasting,77,11/1/2000,1032,Democrat,34,Republican,55,NA,-21,11/7/2000,45.51,52.42,-6.91,14.09,-14.09,1,NA,NA
5380910,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,SurveyUSA,325,11/1/2000,800,Democrat,41,Republican,57,NA,-16,11/7/2000,45.51,52.42,-6.91,9.09,-9.09,1,NA,NA
5380911,2000_Sen-G_TX,2000,TX,Sen-G,Sen-G,Scripps Howard,303,11/1/2000,844,Democrat,23,Republican,55,NA,-32,11/7/2000,32.35,65.04,-32.69,0.6900000000000001,0.6900000000000001,1,NA,NA
5380942,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,11/2/2000,600,Democrat,44,Republican,36,6,8,11/7/2000,51.04,46.19,4.850000000000001,3.15,3.15,1,"previously listed as Zogby Analytics, telephone",NA
5380943,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,EPIC-MRA,84,11/2/2000,500,Democrat,42,Republican,47,NA,-5,11/7/2000,49.47,47.86,1.61,6.61,-6.61,0,NA,NA
5380944,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,11/2/2000,600,Democrat,45,Republican,43,NA,2,11/7/2000,49.47,47.86,1.61,0.39,0.39,1,"previously listed as Zogby Analytics, telephone",NA
5380945,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,11/2/2000,600,Democrat,48,Republican,45,3,3,11/7/2000,50.47,48.39,2.08,0.92,0.92,1,"previously listed as Zogby Analytics, telephone",NA
5380946,2000_Sen-G_NM,2000,NM,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,11/2/2000,425,Democrat,60,Republican,30,NA,30,11/7/2000,61.7,38.25,23.45,6.55,6.55,1,NA,NA
5380947,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Blum & Weprin Associates,32,11/2/2000,851,Democrat,47,Republican,40,NA,7,11/7/2000,55.27,43.01,12.26,5.26,-5.26,1,NA,NA
5380948,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,11/2/2000,700,Democrat,50,Republican,43,1,7,11/7/2000,55.27,43.01,12.26,5.26,-5.26,1,"previously listed as Zogby Analytics, telephone",NA
5380949,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,11/2/2000,625,Democrat,32,Republican,56,NA,-24,11/7/2000,35.87,59.9,-24.03,0.03,0.03,1,NA,NA
5380950,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,11/2/2000,600,Democrat,29,Republican,60,NA,-31,11/7/2000,35.87,59.9,-24.03,6.97,-6.97,1,"previously listed as Zogby Analytics, telephone",NA
