pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5380208,1998_Sen-G_SC,1998,SC,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/27/1998,806,Democrat,49,Republican,44,NA,5,11/3/1998,52.68,45.69,6.99,1.99,-1.99,1,NA,NA
5380209,1998_Sen-G_WA,1998,WA,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/27/1998,801,Democrat,49,Republican,41,NA,8,11/3/1998,58.41,41.59,16.82,8.82,-8.82,1,NA,NA
5380217,1998_Sen-G_KS,1998,KS,Sen-G,Sen-G,SurveyUSA,325,10/28/1998,500,Democrat,31,Republican,66,NA,-35,11/3/1998,31.59,65.27,-33.68,1.32,-1.32,1,NA,NA
5380218,1998_Sen-G_NY,1998,NY,Sen-G,Sen-G,Blum & Weprin Associates,32,10/28/1998,662,Democrat,46,Republican,42,NA,4,11/3/1998,54.62,44.08,10.54,6.54,-6.54,1,NA,NA
5380219,1998_Sen-G_SC,1998,SC,Sen-G,Sen-G,"North Star Opinion Research/Ayres, McHenry & Associates",233,10/28/1998,600,Democrat,43,Republican,44,NA,-1,11/3/1998,52.68,45.69,6.99,7.99,-7.99,0,"previously listed as Ayres, McHenry & Associates",R
5380226,1998_House-G_US,1998,US,House-G,House-G,Fox News/Opinion Dynamics Corp.,104,10/29/1998,673,Democrat,38,Republican,48,NA,-10,11/3/1998,46.42,47.99,-1.57,8.43,-8.43,1,NA,NA
5380227,1998_Sen-G_IL,1998,IL,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/29/1998,703,Democrat,45,Republican,42,NA,3,11/3/1998,47.44,50.35,-2.91,5.91,5.91,0,"previously listed as Zogby Analytics, telephone",NA
5380228,1998_Sen-G_MO,1998,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/29/1998,600,Democrat,36,Republican,47,NA,-11,11/3/1998,43.77,52.68,-8.91,2.09,-2.09,1,"previously listed as Zogby Analytics, telephone",NA
5380229,1998_Sen-G_NY,1998,NY,Sen-G,Sen-G,Quinnipiac University,267,10/29/1998,584,Democrat,50,Republican,42,NA,8,11/3/1998,54.62,44.08,10.54,2.54,-2.54,1,NA,NA
5380230,1998_Sen-G_NY,1998,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/29/1998,1196,Democrat,41,Republican,37,NA,4,11/3/1998,54.62,44.08,10.54,6.54,-6.54,1,"previously listed as Zogby Analytics, telephone",NA
5380243,1998_House-G_US,1998,US,House-G,House-G,Pew Research Center,253,10/30/1998,743,Democrat,46,Republican,44,NA,2,11/3/1998,46.42,47.99,-1.57,3.57,3.57,0,NA,NA
5380244,1998_Sen-G_AZ,1998,AZ,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,850,Democrat,27,Republican,64,NA,-37,11/3/1998,27.16,68.74,-41.58,4.58,4.58,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380245,1998_Sen-G_CA,1998,CA,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,5735,Democrat,48,Republican,46,NA,2,11/3/1998,53.06,43.01,10.05,8.05,-8.05,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380246,1998_Sen-G_CT,1998,CT,Sen-G,Sen-G,Quinnipiac University,267,10/30/1998,491,Democrat,64,Republican,27,NA,37,11/3/1998,65.15,32.37,32.78,4.22,4.22,1,NA,NA
5380247,1998_Sen-G_FL,1998,FL,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,2819,Democrat,61,Republican,39,NA,22,11/3/1998,62.47,37.53,24.94,2.94,-2.94,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380248,1998_Sen-G_GA,1998,GA,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,1408,Democrat,38,Republican,56,NA,-18,11/3/1998,45.15,52.37,-7.22,10.78,-10.78,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380249,1998_Sen-G_IL,1998,IL,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,847,Democrat,39,Republican,58,NA,-19,11/3/1998,47.44,50.35,-2.91,16.09,-16.09,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380250,1998_Sen-G_IN,1998,IN,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,977,Democrat,64,Republican,33,NA,31,11/3/1998,63.72,34.79,28.93,2.07,2.07,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380251,1998_Sen-G_MO,1998,MO,Sen-G,Sen-G,Neighbor,226,10/30/1998,330,Democrat,28,Republican,54,NA,-26,11/3/1998,43.77,52.68,-8.91,17.09,-17.09,1,NA,NA
5380252,1998_Sen-G_NC,1998,NC,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,1418,Democrat,54,Republican,39,NA,15,11/3/1998,51.15,47.01,4.14,10.86,10.86,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380253,1998_Sen-G_NY,1998,NY,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,2243,Democrat,50,Republican,46,NA,4,11/3/1998,54.62,44.08,10.54,6.54,-6.54,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380254,1998_Sen-G_OH,1998,OH,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,2149,Democrat,39,Republican,58,NA,-19,11/3/1998,43.53,56.46,-12.93,6.07,-6.07,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380255,1998_Sen-G_PA,1998,PA,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,1812,Democrat,32,Republican,63,NA,-31,11/3/1998,34.79,61.34,-26.55,4.45,-4.45,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380256,1998_Sen-G_WA,1998,WA,Sen-G,Sen-G,Harris Insights & Analytics,133,10/30/1998,1523,Democrat,53,Republican,45,NA,8,11/3/1998,58.41,41.59,16.82,8.82,-8.82,1,"previously listed as Harris Interactive, online; previously listed as Harris Interactive",NA
5380259,1998_House-G_US,1998,US,House-G,House-G,ABC News/Washington Post,3,10/31/1998,581,Democrat,49,Republican,46,NA,3,11/3/1998,46.42,47.99,-1.57,4.57,4.57,0,NA,NA
5380260,1998_House-G_US,1998,US,House-G,House-G,Gallup,112,10/31/1998,1015,Democrat,49,Republican,45,NA,4,11/3/1998,46.42,47.99,-1.57,5.57,5.57,0,NA,NA
5380261,1998_Sen-G_NY,1998,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/31/1998,1196,Democrat,46.5,Republican,47.3,NA,-0.8,11/3/1998,54.62,44.08,10.54,11.34,-11.34,0,"previously listed as Zogby Analytics, telephone",NA
5380263,1998_House-G_OR-1,1998,OR-1,House-G,House-G,SurveyUSA,325,11/1/1998,400,Democrat,45,Republican,49,NA,-4,11/3/1998,50.1,47.11,2.99,6.99,-6.99,0,NA,NA
5380264,1998_House-G_PA-10,1998,PA-10,House-G,House-G,SurveyUSA,325,11/1/1998,400,Democrat,48,Republican,47,NA,1,11/3/1998,48.4,48.7,-0.3,1.3,1.3,0,NA,NA
5380265,1998_House-G_US,1998,US,House-G,House-G,CBS News/New York Times,36,11/1/1998,485,Democrat,48,Republican,49,NA,-1,11/3/1998,46.42,47.99,-1.57,0.5700000000000001,0.5700000000000001,1,NA,NA
5380266,1998_Sen-G_CA,1998,CA,Sen-G,Sen-G,SurveyUSA,325,11/1/1998,800,Democrat,53,Republican,43,NA,10,11/3/1998,53.06,43.01,10.05,0.05,-0.05,1,NA,NA
5380267,1998_Sen-G_KY,1998,KY,Sen-G,Sen-G,SurveyUSA,325,11/1/1998,700,Democrat,44,Republican,51,NA,-7,11/3/1998,49.16,49.75,-0.59,6.41,-6.41,1,NA,NA
5380268,1998_Sen-G_NC,1998,NC,Sen-G,Sen-G,SurveyUSA,325,11/1/1998,700,Democrat,49,Republican,47,NA,2,11/3/1998,51.15,47.01,4.14,2.14,-2.14,1,NA,NA
5380459,2000_House-G_US,2000,US,House-G,House-G,Gallup,112,10/17/2000,706,Democrat,45,Republican,50,NA,-5,11/7/2000,46.99,47.33,-0.34,4.66,-4.66,1,NA,NA
5380460,2000_House-G_US,2000,US,House-G,House-G,Georgetown University (Battleground),114,10/17/2000,1000,Democrat,43,Republican,40,NA,3,11/7/2000,46.99,47.33,-0.34,3.34,3.34,0,NA,NA
5380461,2000_House-G_WA-2,2000,WA-2,House-G,House-G,Moore Information,217,10/17/2000,300,Democrat,37,Republican,41,NA,-4,11/7/2000,50.01,45.93,4.08,8.08,-8.08,0,NA,R
5380468,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,McLaughlin & Associates,203,10/17/2000,600,Democrat,38,Republican,38,4,0,11/7/2000,51.04,46.19,4.850000000000001,4.850000000000001,-4.850000000000001,0.5,NA,R
5380469,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Lincoln Institute,170,10/17/2000,728,Democrat,38,Republican,49,NA,-11,11/7/2000,45.51,52.42,-6.91,4.09,-4.09,1,previously listed as Commonwealth Foundation,NA
5380471,2000_House-G_MO-2,2000,MO-2,House-G,House-G,Moore Information,217,10/18/2000,350,Democrat,37,Republican,39,NA,-2,11/7/2000,42.42,55.33,-12.91,10.91,10.91,1,NA,R
5380480,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,EPIC-MRA,84,10/18/2000,500,Democrat,40,Republican,47,NA,-7,11/7/2000,49.47,47.86,1.61,8.61,-8.61,0,NA,NA
5380481,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2000,626,Democrat,34,Republican,53,NA,-19,11/7/2000,49.47,47.86,1.61,20.61,-20.61,0,NA,NA
5380482,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2000,1043,Democrat,39,Republican,52,NA,-13,11/7/2000,45.51,52.42,-6.91,6.09,-6.09,1,NA,NA
5380483,2000_Sen-G_WV,2000,WV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2000,1036,Democrat,75,Republican,14,NA,61,11/7/2000,77.75,20.16,57.59,3.41,3.41,1,NA,NA
5380487,2000_House-G_NJ-7,2000,NJ-7,House-G,House-G,Diversified Research Inc,80,10/19/2000,300,Democrat,33,Republican,44,NA,-11,11/7/2000,45.57,51.58,-6.01,4.99,-4.99,1,NA,R
5380488,2000_House-G_US,2000,US,House-G,House-G,Princeton Survey Research Associates International,258,10/19/2000,800,Democrat,47,Republican,43,NA,4,11/7/2000,46.99,47.33,-0.34,4.34,4.34,0,NA,NA
5380502,2000_Sen-G_MN,2000,MN,Sen-G,Sen-G,St. Cloud State University,312,10/19/2000,629,Democrat,48,Republican,33,6,15,11/7/2000,48.83,43.29,5.54,9.46,9.46,1,NA,NA
5380503,2000_Sen-G_MT,2000,MT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/19/2000,968,Democrat,41,Republican,51,NA,-10,11/7/2000,47.24,50.55,-3.31,6.69,-6.69,1,NA,NA
5380504,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/19/2000,504,Democrat,42,Republican,43,NA,-1,11/7/2000,55.27,43.01,12.26,13.26,-13.26,0,"previously listed as Zogby Analytics, telephone",NA
5380505,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/19/2000,625,Democrat,31,Republican,54,NA,-23,11/7/2000,35.87,59.9,-24.03,1.03,1.03,1,NA,NA
5380506,2000_Sen-G_RI,2000,RI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/19/2000,802,Democrat,35,Republican,52,NA,-17,11/7/2000,41.15,56.88,-15.73,1.27,-1.27,1,NA,NA
5380507,2000_Sen-G_VT,2000,VT,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/19/2000,628,Democrat,23,Republican,66,11,-43,11/7/2000,25.43,65.56,-40.13,2.87,-2.87,1,NA,NA
5380508,2000_Sen-G_WA,2000,WA,Sen-G,Sen-G,Elway Research,87,10/19/2000,400,Democrat,43,Republican,46,NA,-3,11/7/2000,48.73,48.64,0.09,3.09,-3.09,0,NA,NA
5380509,2000_House-G_CA-20,2000,CA-20,House-G,House-G,"California State University, Bakersfield",41,10/20/2000,483,Democrat,38,Republican,41,NA,-3,11/7/2000,52.34,45.49,6.850000000000001,9.85,-9.85,0,NA,NA
5380510,2000_House-G_US,2000,US,House-G,House-G,American Viewpoint,10,10/20/2000,800,Democrat,40,Republican,41,NA,-1,11/7/2000,46.99,47.33,-0.34,0.66,-0.66,1,NA,NA
5380511,2000_House-G_US,2000,US,House-G,House-G,CBS News/New York Times,36,10/20/2000,825,Democrat,38,Republican,38,NA,0,11/7/2000,46.99,47.33,-0.34,0.34,0.34,0.5,NA,NA
5380512,2000_House-G_US,2000,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/20/2000,1206,Democrat,39,Republican,41,NA,-2,11/7/2000,46.99,47.33,-0.34,1.66,-1.66,1,"previously listed as Zogby Analytics, telephone",NA
5380519,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Fleming & Associates,96,10/20/2000,606,Democrat,43,Republican,40,4,3,11/7/2000,51.04,46.19,4.850000000000001,1.85,-1.85,1,aka Fort Lauderdale Sun Sentinel,NA
5380520,2000_Sen-G_WI,2000,WI,Sen-G,Sen-G,Harris Insights & Analytics,133,10/20/2000,587,Democrat,67,Republican,24,NA,43,11/7/2000,61.54,37.04,24.5,18.5,18.5,1,"previously listed as Harris Interactive, telephone; previously listed as Harris Interactive",NA
5380523,2000_House-G_FL-8,2000,FL-8,House-G,House-G,Mason-Dixon Polling & Research Inc.,197,10/21/2000,426,Democrat,44,Republican,39,NA,5,11/7/2000,49.19,50.79,-1.6,6.600000000000001,6.600000000000001,0,NA,NA
5380524,2000_House-G_MT-1,2000,MT-1,House-G,House-G,Montana State University Billings,216,10/21/2000,403,Democrat,42,Republican,44,NA,-2,11/7/2000,46.28,51.5,-5.22,3.22,3.22,1,NA,NA
5380525,2000_House-G_WA-1,2000,WA-1,House-G,House-G,SurveyUSA,325,10/21/2000,500,Democrat,52,Republican,45,NA,7,11/7/2000,54.55,42.65,11.9,4.9,-4.9,1,NA,NA
5380526,2000_House-G_WA-2,2000,WA-2,House-G,House-G,SurveyUSA,325,10/21/2000,500,Democrat,50,Republican,44,NA,6,11/7/2000,50.01,45.93,4.08,1.92,1.92,1,NA,NA
5380527,2000_House-G_WA-8,2000,WA-8,House-G,House-G,SurveyUSA,325,10/21/2000,500,Democrat,40,Republican,58,NA,-18,11/7/2000,35.64,62.23,-26.59,8.59,8.59,1,NA,NA
5380546,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Los Angeles Times,172,10/21/2000,852,Democrat,60,Republican,35,NA,25,11/7/2000,55.84,36.59,19.25,5.75,5.75,1,NA,NA
5380547,2000_Sen-G_MT,2000,MT,Sen-G,Sen-G,Montana State University Billings,216,10/21/2000,403,Democrat,43,Republican,41,NA,2,11/7/2000,47.24,50.55,-3.31,5.31,5.31,0,NA,NA
5380548,2000_Sen-G_ND,2000,ND,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2000,1258,Democrat,57,Republican,34,NA,23,11/7/2000,61.37,38.63,22.74,0.26,0.26,1,NA,NA
5380549,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Quinnipiac University,267,10/21/2000,770,Democrat,46,Republican,31,NA,15,11/7/2000,50.11,47.1,3.01,11.99,11.99,1,NA,NA
5380550,2000_Sen-G_TN,2000,TN,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/21/2000,839,Democrat,30,Republican,59,NA,-29,11/7/2000,32.21,65.1,-32.89,3.89,3.89,1,NA,NA
5380551,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Virginia Commonwealth University,370,10/21/2000,596,Democrat,39,Republican,54,NA,-15,11/7/2000,47.68,52.26,-4.58,10.42,-10.42,1,NA,NA
5380553,2000_House-G_FL-15,2000,FL-15,House-G,House-G,SurveyUSA,325,10/22/2000,500,Democrat,40,Republican,56,NA,-16,11/7/2000,42.98,57.02,-14.04,1.96,-1.96,1,NA,NA
5380554,2000_House-G_OH-12,2000,OH-12,House-G,House-G,SurveyUSA,325,10/22/2000,500,Democrat,41,Republican,56,NA,-15,11/7/2000,43.83,52.87,-9.040000000000001,5.96,-5.96,1,NA,NA
5380555,2000_House-G_PA-4,2000,PA-4,House-G,House-G,Dynamic Marketing Inc.,83,10/22/2000,416,Democrat,34,Republican,49,NA,-15,11/7/2000,40.98,58.99,-18.01,3.01,3.01,1,NA,NA
5380556,2000_House-G_US,2000,US,House-G,House-G,Georgetown University (Battleground),114,10/22/2000,1000,Democrat,42,Republican,40,NA,2,11/7/2000,46.99,47.33,-0.34,2.34,2.34,0,NA,NA
5380557,2000_House-G_US,2000,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,3750,Democrat,39.3,Republican,41.2,NA,-1.9,11/7/2000,46.99,47.33,-0.34,1.56,-1.56,1,NA,NA
5380579,2000_Sen-G_GA,2000,GA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,1029,Democrat,53,Republican,36,NA,17,11/7/2000,58.2,37.91,20.29,3.29,-3.29,1,NA,NA
5380580,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Pan Atlantic Research,249,10/22/2000,400,Democrat,19,Republican,73,NA,-54,11/7/2000,31.06,68.94,-37.88,16.12,-16.12,1,previously listed as Pan Atlantic SMS Group,NA
5380581,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,1548,Democrat,27,Republican,66,NA,-39,11/7/2000,31.06,68.94,-37.88,1.12,-1.12,1,NA,NA
5380582,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2000,781,Democrat,48,Republican,45,NA,3,11/7/2000,55.27,43.01,12.26,9.26,-9.26,1,NA,NA
5380583,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,10/22/2000,666,Democrat,34,Republican,59,NA,-25,11/7/2000,35.87,59.9,-24.03,0.97,-0.97,1,NA,NA
5380584,2000_Sen-G_PA,2000,PA,Sen-G,Sen-G,Public Opinion Strategies,260,10/22/2000,500,Democrat,31,Republican,53,NA,-22,11/7/2000,45.51,52.42,-6.91,15.09,-15.09,1,NA,R
5380585,2000_Sen-G_RI,2000,RI,Sen-G,Sen-G,Brown University,35,10/22/2000,370,Democrat,28,Republican,52,2,-24,11/7/2000,41.15,56.88,-15.73,8.27,-8.27,1,NA,NA
5380588,2000_House-G_IL-10,2000,IL-10,House-G,House-G,Richard Day Research Inc.,287,10/23/2000,305,Democrat,35,Republican,45,NA,-10,11/7/2000,48.81,51.19,-2.38,7.62,-7.62,1,NA,NA
5380589,2000_House-G_IN-9,2000,IN-9,House-G,House-G,SurveyUSA,325,10/23/2000,500,Democrat,55,Republican,41,NA,14,11/7/2000,54.19,43.82,10.37,3.63,3.63,1,NA,NA
5380590,2000_House-G_PA-4,2000,PA-4,House-G,House-G,SurveyUSA,325,10/23/2000,800,Democrat,44,Republican,51,NA,-7,11/7/2000,40.98,58.99,-18.01,11.01,11.01,1,NA,NA
5380604,2000_Sen-G_DE,2000,DE,Sen-G,Sen-G,SurveyUSA,325,10/23/2000,500,Democrat,49,Republican,48,NA,1,11/7/2000,55.53,43.7,11.83,10.83,-10.83,1,NA,NA
5380605,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Florida Poll,99,10/23/2000,514,Democrat,45,Republican,36,7,9,11/7/2000,51.04,46.19,4.850000000000001,4.15,4.15,1,conducted in conjunction with New York Regional Newspaper Group; formerly listed as CBS News/New York Times,NA
5380606,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2000,1072,Democrat,46,Republican,49,NA,-3,11/7/2000,50.47,48.39,2.08,5.08,-5.08,0,NA,NA
5380607,2000_Sen-G_NV,2000,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2000,817,Democrat,37,Republican,54,NA,-17,11/7/2000,39.69,55.09,-15.4,1.6,-1.6,1,NA,NA
5380608,2000_Sen-G_NY,2000,NY,Sen-G,Sen-G,Blum & Weprin Associates,32,10/23/2000,851,Democrat,50,Republican,43,NA,7,11/7/2000,55.27,43.01,12.26,5.26,-5.26,1,NA,NA
5380609,2000_Sen-G_OH,2000,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2000,929,Democrat,30,Republican,56,NA,-26,11/7/2000,35.87,59.9,-24.03,1.97,-1.97,1,NA,NA
5380614,2000_House-G_CA-20,2000,CA-20,House-G,House-G,FM3 Research,91,10/24/2000,400,Democrat,49,Republican,38,NA,11,11/7/2000,52.34,45.49,6.850000000000001,4.15,4.15,1,"previously listed as Fairbank, Maslin, Maullin, Metz & Associates",D
5380615,2000_House-G_KY-3,2000,KY-3,House-G,House-G,Louisville Courier-Journal,174,10/24/2000,696,Democrat,39,Republican,49,NA,-10,11/7/2000,44.23,52.87,-8.64,1.36,-1.36,1,NA,NA
5380616,2000_House-G_MT-1,2000,MT-1,House-G,House-G,Mason-Dixon Polling & Research Inc.,197,10/24/2000,628,Democrat,43,Republican,46,NA,-3,11/7/2000,46.28,51.5,-5.22,2.22,2.22,1,NA,NA
5380617,2000_House-G_OK-2,2000,OK-2,House-G,House-G,Consumer Logic,59,10/24/2000,600,Democrat,44,Republican,29,NA,15,11/7/2000,54.9,41.79,13.11,1.89,1.89,1,NA,NA
5380618,2000_House-G_US,2000,US,House-G,House-G,Gallup,112,10/24/2000,1500,Democrat,44,Republican,47,NA,-3,11/7/2000,46.99,47.33,-0.34,2.66,-2.66,1,NA,NA
5380619,2000_House-G_US,2000,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/24/2000,1209,Democrat,45,Republican,38,NA,7,11/7/2000,46.99,47.33,-0.34,7.34,7.34,0,"previously listed as Zogby Analytics, telephone",NA
5380620,2000_House-G_WA-5,2000,WA-5,House-G,House-G,Research 2000,281,10/24/2000,404,Democrat,39,Republican,48,NA,-9,11/7/2000,38.89,57.34,-18.45,9.450000000000001,9.450000000000001,1,NA,NA
5380634,2000_Sen-G_CA,2000,CA,Sen-G,Sen-G,Research 2000,281,10/24/2000,820,Democrat,53,Republican,38,NA,15,11/7/2000,55.84,36.59,19.25,4.25,-4.25,1,NA,NA
5380635,2000_Sen-G_ME,2000,ME,Sen-G,Sen-G,Market Decisions,184,10/24/2000,824,Democrat,15,Republican,60,NA,-45,11/7/2000,31.06,68.94,-37.88,7.12,-7.12,1,NA,NA
5380636,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,EPIC-MRA,84,10/24/2000,500,Democrat,41,Republican,41,NA,0,11/7/2000,49.47,47.86,1.61,1.61,-1.61,0.5,NA,NA
5380637,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Mitchell Research & Communications,213,10/24/2000,800,Democrat,36,Republican,39,NA,-3,11/7/2000,49.47,47.86,1.61,4.61,-4.61,0,NA,NA
5380638,2000_Sen-G_MT,2000,MT,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/24/2000,628,Democrat,44,Republican,45,NA,-1,11/7/2000,47.24,50.55,-3.31,2.31,2.31,1,NA,NA
5380639,2000_Sen-G_UT,2000,UT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2000,918,Democrat,27,Republican,64,NA,-37,11/7/2000,31.51,65.58,-34.07,2.93,-2.93,1,NA,NA
5380640,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,ABC News/Washington Post,3,10/24/2000,1009,Democrat,46,Republican,48,NA,-2,11/7/2000,47.68,52.26,-4.58,2.58,2.58,1,NA,NA
5380641,2000_Sen-G_VA,2000,VA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2000,1100,Democrat,42,Republican,50,NA,-8,11/7/2000,47.68,52.26,-4.58,3.42,-3.42,1,NA,NA
5380642,2000_Sen-G_VT,2000,VT,Sen-G,Sen-G,Research 2000,281,10/24/2000,400,Democrat,33,Republican,61,6,-28,11/7/2000,25.43,65.56,-40.13,12.13,12.13,1,NA,NA
5380645,2000_House-G_KY-4,2000,KY-4,House-G,House-G,SurveyUSA,325,10/25/2000,500,Democrat,60,Republican,37,NA,23,11/7/2000,54.26,43.52,10.74,12.26,12.26,1,NA,NA
5380646,2000_House-G_MI-8,2000,MI-8,House-G,House-G,EPIC-MRA,84,10/25/2000,400,Democrat,45,Republican,44,NA,1,11/7/2000,48.78,48.58,0.2,0.8,0.8,1,NA,NA
5380647,2000_House-G_NV-1,2000,NV-1,House-G,House-G,SurveyUSA,325,10/25/2000,500,Democrat,53,Republican,45,NA,8,11/7/2000,51.68,44.18,7.5,0.5,0.5,1,NA,NA
5380648,2000_House-G_US,2000,US,House-G,House-G,GQR Research (GQRR),126,10/25/2000,998,Democrat,47,Republican,42,NA,5,11/7/2000,46.99,47.33,-0.34,5.34,5.34,0,previously listed as Greenberg Quinlan Rosner (Democracy Corps),NA
5380649,2000_House-G_WV-2,2000,WV-2,House-G,House-G,West Virginia Research Center,378,10/25/2000,424,Democrat,38,Republican,32,5,6,11/7/2000,45.92,48.49,-2.57,8.57,8.57,0,NA,NA
5380666,2000_Sen-G_FL,2000,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/25/2000,864,Democrat,47,Republican,43,NA,4,11/7/2000,51.04,46.19,4.850000000000001,0.85,-0.85,1,NA,NA
5380667,2000_Sen-G_MA,2000,MA,Sen-G,Sen-G,KRC/Communications Research,160,10/25/2000,400,Democrat,68,Republican,16,NA,52,11/7/2000,72.93,12.9,60.03,8.03,-8.03,1,NA,NA
5380668,2000_Sen-G_MA,2000,MA,Sen-G,Sen-G,RKM Research and Communications Inc.,272,10/25/2000,400,Democrat,60,Republican,11,NA,49,11/7/2000,72.93,12.9,60.03,11.03,-11.03,1,NA,NA
5380669,2000_Sen-G_MI,2000,MI,Sen-G,Sen-G,Marketing Resource Group (MRG),193,10/25/2000,500,Democrat,41,Republican,49,NA,-8,11/7/2000,49.47,47.86,1.61,9.61,-9.61,0,NA,NA
5380670,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/25/2000,625,Democrat,46,Republican,46,NA,0,11/7/2000,50.47,48.39,2.08,2.08,-2.08,0.5,NA,NA
5380671,2000_Sen-G_MO,2000,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2000,603,Democrat,47,Republican,45,NA,2,11/7/2000,50.47,48.39,2.08,0.08,-0.08,1,"previously listed as Zogby Analytics, telephone",NA
5380672,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,Rutgers University,295,10/25/2000,432,Democrat,49,Republican,39,NA,10,11/7/2000,50.11,47.1,3.01,6.99,6.99,1,NA,NA
5380673,2000_Sen-G_NJ,2000,NJ,Sen-G,Sen-G,SurveyUSA,325,10/25/2000,500,Democrat,50,Republican,42,NA,8,11/7/2000,50.11,47.1,3.01,4.99,4.99,1,NA,NA
